radius_m,radius_mpc,radial_eigenvalue_s-2,transverse_eigenvalue_s-2,tidal_trace_s-2
5.639403013730940748e+21,1.827606049172936786e-01,1.483246568354556097e-33,-7.367209768574575013e-34,9.804614639641094294e-36
5.644600528535546757e+21,1.829290449006471808e-01,1.479162065660992623e-33,-7.346787255106757645e-34,9.804614639641094294e-36
5.649802833591903715e+21,1.830976401254872932e-01,1.475088835539151572e-33,-7.326421104497552387e-34,9.804614639641094294e-36
5.655009933314908750e+21,1.832663907348911492e-01,1.471026846878547611e-33,-7.306111161194532583e-34,9.804614639641094294e-36
5.660221832123531657e+21,1.834352968720678045e-01,1.466976068654552652e-33,-7.285857270074557787e-34,9.804614639641094294e-36
5.665438534440814903e+21,1.836043586803582928e-01,1.462936469928160986e-33,-7.265659276442599457e-34,9.804614639641094294e-36
5.670660044693876769e+21,1.837735763032357361e-01,1.458908019845754253e-33,-7.245517026030565796e-34,9.804614639641094294e-36
5.675886367313919738e+21,1.839429498843056232e-01,1.454890687638862478e-33,-7.225430364996106916e-34,9.804614639641094294e-36
5.681117506736223158e+21,1.841124795673056147e-01,1.450884442623936728e-33,-7.205399139921478171e-34,9.804614639641094294e-36
5.686353467400158970e+21,1.842821654961059041e-01,1.446889254202106052e-33,-7.185423197812324787e-34,9.804614639641094294e-36
5.691594253749191705e+21,1.844520078147093567e-01,1.442905091858947226e-33,-7.165502386096530660e-34,9.804614639641094294e-36
5.696839870230873244e+21,1.846220066672513982e-01,1.438931925164257258e-33,-7.145636552623080820e-34,9.804614639641094294e-36
5.702090321296865886e+21,1.847921621980004869e-01,1.434969723771807059e-33,-7.125825545660829822e-34,9.804614639641094294e-36
5.707345611402927669e+21,1.849624745513579471e-01,1.431018457419124202e-33,-7.106069213897415539e-34,9.804614639641094294e-36
5.712605745008922853e+21,1.851329438718581633e-01,1.427078095927255840e-33,-7.086367406438073730e-34,9.804614639641094294e-36
5.717870726578831360e+21,1.853035703041688020e-01,1.423148609200534014e-33,-7.066719972804464597e-34,9.804614639641094294e-36
5.723140560580739334e+21,1.854743539930907292e-01,1.419229967226356184e-33,-7.047126762933575448e-34,9.804614639641094294e-36
5.728415251486858019e+21,1.856452950835584537e-01,1.415322140074944387e-33,-7.027587627176516461e-34,9.804614639641094294e-36
5.733694803773519561e+21,1.858163937206399607e-01,1.411425097899122686e-33,-7.008102416297407958e-34,9.804614639641094294e-36
5.738979221921177010e+21,1.859876500495368790e-01,1.407538810934092064e-33,-6.988670981472254846e-34,9.804614639641094294e-36
5.744268510414417953e+21,1.861590642155847852e-01,1.403663249497195729e-33,-6.969293174287773173e-34,9.804614639641094294e-36
5.749562673741959266e+21,1.863306363642530938e-01,1.399798383987699310e-33,-6.949968846740291080e-34,9.804614639641094294e-36
5.754861716396657607e+21,1.865023666411453895e-01,1.395944184886559245e-33,-6.930697851234590753e-34,9.804614639641094294e-36
5.760165642875509408e+21,1.866742551919993720e-01,1.392100622756200746e-33,-6.911480040582798256e-34,9.804614639641094294e-36
5.765474457679655076e+21,1.868463021626870779e-01,1.388267668240292862e-33,-6.892315268003258839e-34,9.804614639641094294e-36
5.770788165314384232e+21,1.870185076992150197e-01,1.384445292063522343e-33,-6.873203387119406245e-34,9.804614639641094294e-36
5.776106770289138860e+21,1.871908719477242133e-01,1.380633465031371092e-33,-6.854144251958649989e-34,9.804614639641094294e-36
5.781430277117517496e+21,1.873633950544904558e-01,1.376832158029893107e-33,-6.835137716951260064e-34,9.804614639641094294e-36
5.786758690317276283e+21,1.875360771659242698e-01,1.373041342025493649e-33,-6.816183636929262771e-34,9.804614639641094294e-36
5.792092014410338402e+21,1.877089184285711809e-01,1.369260988064703956e-33,-6.797281867125314307e-34,9.804614639641094294e-36
5.797430253922790932e+21,1.878819189891116626e-01,1.365491067273964518e-33,-6.778432263171617120e-34,9.804614639641094294e-36
5.802773413384897430e+21,1.880550789943616075e-01,1.361731550859398768e-33,-6.759634681098788368e-34,9.804614639641094294e-36
5.808121497331091636e+21,1.882283985912719670e-01,1.357982410106600283e-33,-6.740888977334795942e-34,9.804614639641094294e-36
5.813474510299989017e+21,1.884018779269292510e-01,1.354243616380407849e-33,-6.722195008703833771e-34,9.804614639641094294e-36
5.818832456834387804e+21,1.885755171485555548e-01,1.350515141124688900e-33,-6.703552632425239029e-34,9.804614639641094294e-36
5.824195341481270051e+21,1.887493164035085325e-01,1.346796955862123305e-33,-6.684961706112411055e-34,9.804614639641094294e-36
5.829563168791815258e+21,1.889232758392818123e-01,1.343089032193979280e-33,-6.666422087771690930e-34,9.804614639641094294e-36
5.834935943321393037e+21,1.890973956035048864e-01,1.339391341799903674e-33,-6.647933635801312900e-34,9.804614639641094294e-36
5.840313669629570449e+21,1.892716758439433045e-01,1.335703856437703871e-33,-6.629496208990313884e-34,9.804614639641094294e-36
5.845696352280117248e+21,1.894461167084987574e-01,1.332026547943130890e-33,-6.611109666517448977e-34,9.804614639641094294e-36
5.851083995841011122e+21,1.896207183452092715e-01,1.328359388229663168e-33,-6.592773867950110369e-34,9.804614639641094294e-36
5.856476604884439794e+21,1.897954809022494305e-01,1.324702349288293939e-33,-6.574488673243264224e-34,9.804614639641094294e-36
5.861874183986805211e+21,1.899704045279302644e-01,1.321055403187315870e-33,-6.556253942738373880e-34,9.804614639641094294e-36
5.867276737728724599e+21,1.901454893706994720e-01,1.317418522072110834e-33,-6.538069537162348701e-34,9.804614639641094294e-36
5.872684270695037796e+21,1.903207355791416422e-01,1.313791678164934549e-33,-6.519935317626467275e-34,9.804614639641094294e-36
5.878096787474810405e+21,1.904961433019781991e-01,1.310174843764703953e-33,-6.501851145625314296e-34,9.804614639641094294e-36
5.883514292661340078e+21,1.906717126880678459e-01,1.306567991246785609e-33,-6.483816883035722575e-34,9.804614639641094294e-36
5.888936790852154425e+21,1.908474438864062595e-01,1.302971093062787697e-33,-6.465832392115733014e-34,9.804614639641094294e-36
5.894364286649020449e+21,1.910233370461265345e-01,1.299384121740345852e-33,-6.447897535503523791e-34,9.804614639641094294e-36
5.899796784657943495e+21,1.911993923164992115e-01,1.295807049882916871e-33,-6.430012176216378885e-34,9.804614639641094294e-36
5.905234289489176691e+21,1.913756098469323319e-01,1.292239850169566599e-33,-6.412176177649627525e-34,9.804614639641094294e-36
5.910676805757223043e+21,1.915519897869718269e-01,1.288682495354760729e-33,-6.394389403575598175e-34,9.804614639641094294e-36
5.916124338080835437e+21,1.917285322863012398e-01,1.285134958268160730e-33,-6.376651718142598179e-34,9.804614639641094294e-36
5.921576891083025023e+21,1.919052374947421979e-01,1.281597211814412934e-33,-6.358962985873859197e-34,9.804614639641094294e-36
5.927034469391064367e+21,1.920821055622543294e-01,1.278069228972942069e-33,-6.341323071666504873e-34,9.804614639641094294e-36
5.932497077636488495e+21,1.922591366389355128e-01,1.274550982797746678e-33,-6.323731840790527921e-34,9.804614639641094294e-36
5.937964720455104332e+21,1.924363308750220158e-01,1.271042446417189573e-33,-6.306189158887742392e-34,9.804614639641094294e-36
5.943437402486990701e+21,1.926136884208885236e-01,1.267543593033795983e-33,-6.288694891970774446e-34,9.804614639641094294e-36
5.948915128376499372e+21,1.927912094270482490e-01,1.264054395924049664e-33,-6.271248906422042849e-34,9.804614639641094294e-36
5.954397902772264501e+21,1.929688940441531553e-01,1.260574828438186081e-33,-6.253851068992724933e-34,9.804614639641094294e-36
5.959885730327207870e+21,1.931467424229942054e-01,1.257104863999986975e-33,-6.236501246801729404e-34,9.804614639641094294e-36
5.965378615698536792e+21,1.933247547145011402e-01,1.253644476106583303e-33,-6.219199307334711046e-34,9.804614639641094294e-36
5.970876563547749351e+21,1.935029310697428673e-01,1.250193638328249116e-33,-6.201945118443040110e-34,9.804614639641094294e-36
5.976379578540642796e+21,1.936812716399275713e-01,1.246752324308199538e-33,-6.184738548342792220e-34,9.804614639641094294e-36
5.981887665347310387e+21,1.938597765764026870e-01,1.243320507762392172e-33,-6.167579465613755386e-34,9.804614639641094294e-36
5.987400828642156085e+21,1.940384460306552872e-01,1.239898162479321143e-33,-6.150467739198400246e-34,9.804614639641094294e-36
5.992919073103887204e+21,1.942172801543119720e-01,1.236485262319821588e-33,-6.133403238400902468e-34,9.804614639641094294e-36
5.998442403415523852e+21,1.943962790991391187e-01,1.233081781216869510e-33,-6.116385832886142076e-34,9.804614639641094294e-36
6.003970824264403124e+21,1.945754430170429095e-01,1.229687693175380620e-33,-6.099415392678697627e-34,9.804614639641094294e-36
6.009504340342179103e+21,1.947547720600695531e-01,1.226302972272014477e-33,-6.082491788161866915e-34,9.804614639641094294e-36
6.015042956344836489e+21,1.949342663804055353e-01,1.222927592654971443e-33,-6.065614890076651746e-34,9.804614639641094294e-36
6.020586676972683264e+21,1.951139261303774242e-01,1.219561528543801269e-33,-6.048784569520800875e-34,9.804614639641094294e-36
6.026135506930358026e+21,1.952937514624522308e-01,1.216204754229204498e-33,-6.032000697947817021e-34,9.804614639641094294e-36
6.031689450926837334e+21,1.954737425292374930e-01,1.212857244072833870e-33,-6.015263147165963880e-34,9.804614639641094294e-36
6.037248513675438850e+21,1.956538994834813860e-01,1.209518972507099657e-33,-5.998571789337292812e-34,9.804614639641094294e-36
6.042812699893825536e+21,1.958342224780729723e-01,1.206189914034973460e-33,-5.981926496976661830e-34,9.804614639641094294e-36
6.048382014304003555e+21,1.960147116660420630e-01,1.202870043229796801e-33,-5.965327142950778536e-34,9.804614639641094294e-36
6.053956461632332759e+21,1.961953672005595506e-01,1.199559334735085258e-33,-5.948773600477220817e-34,9.804614639641094294e-36
6.059536046609532977e+21,1.963761892349376037e-01,1.196257763264330381e-33,-5.932265743123446432e-34,9.804614639641094294e-36
6.065120773970676679e+21,1.965571779226294724e-01,1.192965303600815809e-33,-5.915803444805873575e-34,9.804614639641094294e-36
6.070710648455208894e+21,1.967383334172301268e-01,1.189681930597413198e-33,-5.899386579788860521e-34,9.804614639641094294e-36
6.076305674806937780e+21,1.969196558724758961e-01,1.186407619176400386e-33,-5.883015022683796461e-34,9.804614639641094294e-36
6.081905857774041956e+21,1.971011454422448017e-01,1.183142344329265706e-33,-5.866688648448123056e-34,9.804614639641094294e-36
6.087511202109078897e+21,1.972828022805567516e-01,1.179886081116516055e-33,-5.850407332384374805e-34,9.804614639641094294e-36
6.093121712568987025e+21,1.974646265415735402e-01,1.176638804667486346e-33,-5.834170950139226260e-34,9.804614639641094294e-36
6.098737393915087815e+21,1.976466183795991816e-01,1.173400490180151166e-33,-5.817979377702550357e-34,9.804614639641094294e-36
6.104358250913092076e+21,1.978287779490797704e-01,1.170171112920934904e-33,-5.801832491406469049e-34,9.804614639641094294e-36
6.109984288333098910e+21,1.980111054046037600e-01,1.166950648224523935e-33,-5.785730167924414205e-34,9.804614639641094294e-36
6.115615510949607244e+21,1.981936009009020450e-01,1.163739071493675204e-33,-5.769672284270170547e-34,9.804614639641094294e-36
6.121251923541517926e+21,1.983762645928483226e-01,1.160536358199029600e-33,-5.753658717796942529e-34,9.804614639641094294e-36
6.126893530892132680e+21,1.985590966354588149e-01,1.157342483878926880e-33,-5.737689346196428928e-34,9.804614639641094294e-36
6.132540337789162488e+21,1.987420971838926853e-01,1.154157424139216472e-33,-5.721764047497876890e-34,9.804614639641094294e-36
6.138192349024732840e+21,1.989252663934521215e-01,1.150981154653070859e-33,-5.705882700067148822e-34,9.804614639641094294e-36
6.143849569395381633e+21,1.991086044195823357e-01,1.147813651160803225e-33,-5.690045182605810653e-34,9.804614639641094294e-36
6.149512003702074900e+21,1.992921114178720365e-01,1.144654889469675022e-33,-5.674251374150169639e-34,9.804614639641094294e-36
6.155179656750196326e+21,1.994757875440531236e-01,1.141504845453719608e-33,-5.658501154070392571e-34,9.804614639641094294e-36
6.160852533349560877e+21,1.996596329540010761e-01,1.138363495053553572e-33,-5.642794402069562386e-34,9.804614639641094294e-36
6.166530638314416898e+21,1.998436478037350361e-01,1.135230814276192501e-33,-5.627130998182757035e-34,9.804614639641094294e-36
6.172213976463449260e+21,2.000278322494179473e-01,1.132106779194869498e-33,-5.611510822776142018e-34,9.804614639641094294e-36
6.177902552619784602e+21,2.002121864473567492e-01,1.128991365948851115e-33,-5.595933756546050102e-34,9.804614639641094294e-36
6.183596371610994475e+21,2.003967105540023219e-01,1.125884550743255696e-33,-5.580399680518073009e-34,9.804614639641094294e-36
6.189295438269099540e+21,2.005814047259498190e-01,1.122786309848872570e-33,-5.564908476046157378e-34,9.804614639641094294e-36
6.194999757430572712e+21,2.007662691199386673e-01,1.119696619601979359e-33,-5.549460024811691322e-34,9.804614639641094294e-36
6.200709333936345448e+21,2.009513038928527062e-01,1.116615456404161857e-33,-5.534054208822603811e-34,9.804614639641094294e-36
6.206424172631812997e+21,2.011365092017205758e-01,1.113542796722132367e-33,-5.518690910412456365e-34,9.804614639641094294e-36
6.212144278366832296e+21,2.013218852037154116e-01,1.110478617087553686e-33,-5.503370012239562961e-34,9.804614639641094294e-36
6.217869655995734557e+21,2.015074320561553445e-01,1.107422894096854872e-33,-5.488091397286068891e-34,9.804614639641094294e-36
6.223600310377318973e+21,2.016931499165033892e-01,1.104375604411057967e-33,-5.472854948857084364e-34,9.804614639641094294e-36
6.229336246374866354e+21,2.018790389423676945e-01,1.101336724755595305e-33,-5.457660550579771056e-34,9.804614639641094294e-36
6.235077468856144364e+21,2.020650992915018485e-01,1.098306231920131276e-33,-5.442508086402450907e-34,9.804614639641094294e-36
6.240823982693399134e+21,2.022513311218046561e-01,1.095284102758390064e-33,-5.427397440593744849e-34,9.804614639641094294e-36
6.246575792763369947e+21,2.024377345913204451e-01,1.092270314187975532e-33,-5.412328497741672188e-34,9.804614639641094294e-36
6.252332903947292377e+21,2.026243098582392876e-01,1.089264843190193830e-33,-5.397301142752763678e-34,9.804614639641094294e-36
6.258095321130896196e+21,2.028110570808969171e-01,1.086267666809881486e-33,-5.382315260851201957e-34,9.804614639641094294e-36
6.263863049204423197e+21,2.029979764177752555e-01,1.083278762155223228e-33,-5.367370737577910670e-34,9.804614639641094294e-36
6.269636093062612517e+21,2.031850680275019971e-01,1.080298106397585892e-33,-5.352467458789723989e-34,9.804614639641094294e-36
6.275414457604720558e+21,2.033723320688512193e-01,1.077325676771336753e-33,-5.337605310658478295e-34,9.804614639641094294e-36
6.281198147734514696e+21,2.035597687007432155e-01,1.074361450573675212e-33,-5.322784179670170586e-34,9.804614639641094294e-36
6.286987168360285864e+21,2.037473780822448843e-01,1.071405405164454205e-33,-5.308003952624065554e-34,9.804614639641094294e-36
6.292781524394847502e+21,2.039351603725696183e-01,1.068457517966010865e-33,-5.293264516631848853e-34,9.804614639641094294e-36
6.298581220755538706e+21,2.041231157310775535e-01,1.065517766462994089e-33,-5.278565759116764976e-34,9.804614639641094294e-36
6.304386262364232614e+21,2.043112443172757364e-01,1.062586128202190067e-33,-5.263907567812744862e-34,9.804614639641094294e-36
6.310196654147336405e+21,2.044995462908181516e-01,1.059662580792353782e-33,-5.249289830763563439e-34,9.804614639641094294e-36
6.316012401035803886e+21,2.046880218115061101e-01,1.056747101904032832e-33,-5.234712436321958686e-34,9.804614639641094294e-36
6.321833507965127098e+21,2.048766710392880275e-01,1.053839669269404916e-33,-5.220175273148819106e-34,9.804614639641094294e-36
6.327659979875346809e+21,2.050654941342597293e-01,1.050940260682101823e-33,-5.205678230212303643e-34,9.804614639641094294e-36
6.333491821711061942e+21,2.052544912566647284e-01,1.048048853997039571e-33,-5.191221196786992382e-34,9.804614639641094294e-36
6.339329038421420147e+21,2.054436625668940031e-01,1.045165427130255216e-33,-5.176804062453070608e-34,9.804614639641094294e-36
6.345171634960140861e+21,2.056330082254866631e-01,1.042289958058728956e-33,-5.162426717095439308e-34,9.804614639641094294e-36
6.351019616285502734e+21,2.058225283931295613e-01,1.039422424820223678e-33,-5.148089050902912919e-34,9.804614639641094294e-36
